id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
46788530,Log cabin in the city.,167402244,Pam,,Old East York,43.69651,-79.32327,Entire home/apt,85,3,6,2021-10-17,1.82,1,68,6,STR-2012-HPLXVK
46798957,Beautiful Brand New Leslieville 3 Bdrm House,26243129,Liz,,South Riverdale,43.66266,-79.34867,Entire home/apt,275,28,0,,,1,90,0,
46801413,High Park ( private room and private bathroom),143046157,Tahmineh,,High Park North,43.65339,-79.46813,Private room,45,28,1,2021-06-14,0.17,1,54,1,
46808603,Cozy two bedrooms walking to the Mall free parking,365666876,Zhitao,,Don Valley Village,43.78386,-79.3565,Entire home/apt,89,4,3,2021-08-20,0.54,3,124,3,STR-2011-FSHDVC
46809664,Little Rose,314325370,Nastaran,,Westminster-Branson,43.78878,-79.45854,Entire home/apt,40,29,1,2021-05-30,0.16,2,220,1,
46811187,PROFESSIONALLY CLEANED 5Bed 7washroom Luxury Villa,223855077,Ali,,Henry Farm,43.77208,-79.35216,Entire home/apt,700,5,4,2021-04-18,0.48,3,8,4,STR-2012-GCCKVD
46818724,PRESTIGIOUS AND PRIME LOCATION DOWN TOWN TORONTO,42048792,Hediyeh,,Annex,43.66899,-79.39824,Entire home/apt,130,3,25,2021-11-10,7.98,2,325,25,STR-2101-GYXXVH
46822632,24h bus Centre of N&EToronto.Big Privacy & Warmth,130662121,Jian  谏,,Bendale,43.76412,-79.25056,Entire home/apt,114,28,0,,,3,89,0,
46837052,A Sunny Private Room Near Lawrence / Keele,17429756,Carey,,Brookhaven-Amesbury,43.70149,-79.48163,Private room,30,30,0,,,2,0,0,STR-2009-GBCKPD
46838603,Studio - Heart of the Financial District,516206,Kris,,Bay Street Corridor,43.65109,-79.3811,Entire home/apt,111,2,19,2021-11-07,5.14,4,77,19,STR-2012-HQCPHK
46843200,(Basement) new renovate house with 3 rooms,374005124,Hui,,Agincourt North,43.80428,-79.28296,Entire home/apt,99,2,8,2021-11-10,2.02,3,337,8,STR-2011-FXWKVD
46846744,284 B1 Large room in Little-Italy,354779562,Kaiyan,,Trinity-Bellwoods,43.65457,-79.40923,Private room,55,28,0,,,20,0,0,
46859530,65L Big Bright Room around York University Subway,43488381,Lucy,,York University Heights,43.76923,-79.49787,Private room,68,1,2,2021-09-14,0.68,14,365,2,STR-2012-FGYXVB
46860121,Fully Furnished Private Bedroom Downtown Toronto,146096323,Nilam,,Church-Yonge Corridor,43.66128,-79.38001,Private room,900,30,0,,,1,365,0,
46867002,Trinity Bellwoods 2 Bedroom with garage parking,33371538,Gail,,Trinity-Bellwoods,43.64982,-79.40804,Entire home/apt,105,28,6,2021-10-31,0.60,6,4,6,
46867179,Downtown financial entertainment district,378588924,Michael,,Bay Street Corridor,43.64886,-79.37814,Entire home/apt,89,28,0,,,1,0,0,Exempt
46871281,A one bedroom suite overlooking the Humber River!,342205446,Vittorio,,West Humber-Clairville,43.72098,-79.58141,Entire home/apt,42,28,2,2021-07-29,0.38,2,0,2,
46872057,Private Townhome in Downtown Toronto w/ Parking,70480597,Trang,,Cabbagetown-South St.James Town,43.664,-79.37589,Entire home/apt,100,30,0,,,1,68,0,
46903348,欢迎长租加入,290529237,豪华,,Steeles,43.81077,-79.3221,Private room,30,90,0,,,3,179,0,
46917325,Lovely New Home Away from Home,136479238,Nikki,,Agincourt North,43.80288,-79.27667,Entire home/apt,72,28,1,2021-04-19,0.13,1,0,1,
46919555,Isolation Oasis! 2Bdrms 2 entrances Private DECK,379013088,Nicole S,,Dovercourt-Wallace Emerson-Junction,43.66638,-79.42051,Entire home/apt,14,28,2,2021-11-09,1.00,10,48,2,
46936923,FOR QURANTAIN & MONTHLY 2BR 2WR CONDO W/ PARKING,9096123,Sab,,Wexford/Maryvale,43.7494,-79.28652,Entire home/apt,320,29,0,,,2,179,0,
46942776,Furnished Room in a Cozy House,379361883,Krystal,,Lawrence Park South,43.71143,-79.41755,Private room,34,30,0,,,2,282,0,
46947244,"Best place to stay in, clean & net feels like home",340636549,Helen,,Clairlea-Birchmount,43.70118,-79.28734,Entire home/apt,100,28,2,2021-01-19,0.18,1,90,2,STR-4356-YUIOPP
46950364,Comfortable space 2,346583406,Ishak Abubakar Yahya,,Regent Park,43.66251,-79.35753,Entire home/apt,88,28,0,,,4,0,0,
46961348,Converted Historic 2BD/2BA Church Loft,54897739,Aleksandar,,South Riverdale,43.66693,-79.33331,Entire home/apt,94,30,2,2021-05-01,0.23,1,0,2,
46963812,Fully Furnished Executive Rental Downtown Toronto,31648167,Doriana,,Waterfront Communities-The Island,43.64223,-79.40112,Entire home/apt,95,28,1,2021-04-30,0.14,1,127,1,STR-2101-HQKXVK
46963918,Luxury Suite with Balcony Lakeview in Downtown,374002735,Sophia,,Waterfront Communities-The Island,43.64354,-79.40027,Entire home/apt,70,30,0,,,2,122,0,
46965345,NEW RENO 1 BDRM FLAT~AFFORDABLE,846505,Julie,,Regent Park,43.65626,-79.36466,Entire home/apt,100,28,3,2021-10-31,0.27,43,0,3,
46966627,Downtown East Studio APT~BUDGET FRIENDLY,846505,Julie,,Moss Park,43.65439,-79.36525,Entire home/apt,80,28,0,,,43,0,0,
46967131,The Woodbine Beach House✔2BDRCondo✔Parking✔Garden,379687726,Agatha,,The Beaches,43.66924,-79.30141,Entire home/apt,192,28,0,,,4,142,0,
46969173,Furnished Private Room in Lawrence Park West,379361883,Krystal,,Lawrence Park South,43.7101,-79.41925,Private room,33,30,0,,,2,332,0,
46973442,"Entire House, Great Location, Bright and Airy",36426627,Darcy,,Broadview North,43.69152,-79.35423,Entire home/apt,199,28,22,2021-11-29,1.89,1,0,22,STR-2012-FPLXVC
46984433,Modern 2 bedroom basement apartment in TO Downtown,202338294,Andy,,Dovercourt-Wallace Emerson-Junction,43.66218,-79.44138,Entire home/apt,56,29,1,2021-07-30,0.23,2,34,1,
46985404,Clean house near Shopping store/bus/SenecaCollege,379847756,Roshanak,,Hillcrest Village,43.79058,-79.36609,Entire home/apt,70,5,15,2021-08-29,1.38,1,253,15,STR-2012-HCJPHJ
46988862,Cozy apartment located near Trinity Bellwoods.,229212666,Kimberly,,Niagara,43.64533,-79.41008,Entire home/apt,40,28,1,2021-10-31,0.81,1,97,1,
46989055,Newly renovated quiet & cozy basement Yonge/steels,133536585,Majid,,Newtonbrook East,43.79696,-79.41657,Entire home/apt,68,10,14,2021-07-15,1.28,1,16,14,str-2012-fhdvhb
46990393,4 BEDROOMS BEAUTIFUL HOME IN HEART OF DOWNTOWN!,579683,Liron,,Trinity-Bellwoods,43.64807,-79.40565,Entire home/apt,169,28,2,2021-09-04,0.42,4,340,2,STR-1234AbCdD
46995800,Luxurious private bedroom unobstructed CN tower vw,299599116,Venkata,,Waterfront Communities-The Island,43.64262,-79.38159,Private room,45,28,0,,,1,57,0,
46998447,2BD/2BA in the heart of DT Toronto with CN views,216940957,Carl,,Waterfront Communities-The Island,43.64274,-79.38268,Entire home/apt,200,28,0,,,4,66,0,
47007099,"Private one bedroom apartment, separate entrance",87151363,Mihaela,,Woburn,43.76355,-79.24237,Entire home/apt,100,1,33,2021-10-16,8.25,2,362,33,STR-2012-FWZBHD
47008229,Elegant Executive Suite,242822297,Cassidy,,Church-Yonge Corridor,43.649,-79.37351,Entire home/apt,580,28,0,,,2,365,0,
47017953,Luxury Suite with Balcony Lakeview in Downtown,374002735,Sophia,,Waterfront Communities-The Island,43.6435,-79.40218,Entire home/apt,70,30,0,,,2,122,0,
47026894,Sparkling Clean Brand NEW 1bed +den Condo Unit,5029965,Connie,,Woodbine Corridor,43.66764,-79.31706,Entire home/apt,117,28,2,2021-04-02,0.19,1,35,2,
47027618,Stunning Yorkville Lower Penthouse 2BDRM,2405289,Ryan,,Annex,43.67392,-79.39537,Entire home/apt,200,14,2,2021-03-20,0.21,1,0,2,STR-2012-GLXVHG
47028723,The Woodbine Beach House✔Rooftop Garden✔Parking,379687726,Agatha,,The Beaches,43.66924,-79.30141,Entire home/apt,156,30,3,2021-07-01,0.45,4,341,3,
47028742,"2BR + Study, Terrace & Stunning View of CN Tower!",354355826,Bv,,Waterfront Communities-The Island,43.64854,-79.39156,Entire home/apt,399,28,5,2021-02-15,0.43,16,271,5,STR-2011-FBCRVD
47029752,The Woodbine Beach House ✔1 BDR Condo ✔Sleeps 4,379687726,Agatha,,The Beaches,43.66924,-79.30141,Entire home/apt,103,30,5,2021-05-02,0.44,4,338,5,STR-2009-FVSVBD
47032150,A fabulous pied-à-terre in Rosedale.,28508570,Cm,,Rosedale-Moore Park,43.67537,-79.37751,Entire home/apt,130,1,24,2021-10-14,2.43,2,62,24,STR-2101-HWWPHL
47032746,Nice and cute place,204508528,Marilene,,Mount Olive-Silverstone-Jamestown,43.75988,-79.59016,Entire home/apt,55,7,0,,,4,74,0,Str-2012-GRJPHG
47036885,Sleek & Stylish Suite in The Annex,273658759,Bas,,Annex,43.67049,-79.40324,Entire home/apt,110,28,1,2021-05-01,0.14,12,220,1,
47044144,Studio at Brimley,146375472,Sam,,Bendale,43.75128,-79.24993,Private room,79,1,50,2021-12-05,10.20,7,364,50,STR-2011-JFWKVM
47047917,High Floor/ Water View/By CN tower/2 beds/ Parking,170442661,Dalya,,Waterfront Communities-The Island,43.64519,-79.39067,Entire home/apt,307,1,24,2021-10-24,7.20,1,348,24,STR-2011-HWJKVL
47048726,"Charming, Spacious Victorian Home!",380299892,Geoffrey,,Roncesvalles,43.64118,-79.43391,Entire home/apt,169,1,10,2021-11-15,0.89,1,155,10,STR-2012-HTJKVL
47050411,1000 sq ft of Luxury Living in The Annex,273658759,Bas,,Annex,43.66843,-79.40421,Entire home/apt,140,28,2,2021-10-02,0.29,12,259,2,
47050744,Private Oasis in the Annex - 2000 sq ft of Luxury,273658759,Bas,,Annex,43.67058,-79.40358,Entire home/apt,230,28,1,2021-09-01,0.31,12,204,1,
47054821,"CN Tower View, Ent. District - 2BR+2BA+ Parking",375777362,Yi,,Waterfront Communities-The Island,43.64885,-79.38896,Entire home/apt,205,28,2,2021-11-06,0.79,1,83,2,
47058412,Upper Beaches Suite,20411486,Berto,,Woodbine Corridor,43.66665,-79.31595,Entire home/apt,117,29,2,2021-04-17,0.22,3,0,2,
47058679,"Stylish 2Br + Study Condo, Toronto ED",4525751,Kalani,,Waterfront Communities-The Island,43.64963,-79.38753,Entire home/apt,150,28,2,2021-06-20,0.29,18,0,2,STR-2011-HPJKVK
47074556,Bright lakeshore condo with fantastic view,380468015,Alex,,Niagara,43.6364,-79.4035,Entire home/apt,89,29,1,2021-09-17,0.37,1,180,1,
47076023,Cozy Studio in Downtown Toronto,109180103,Ge,,Moss Park,43.65631,-79.37383,Private room,150,1,44,2021-11-14,10.00,15,40,44,STR-2012-JGPHHM
47081837,Stylish & Bright 2BR apartment in the heart of TO,221749433,Alice,,Bay Street Corridor,43.66341,-79.38417,Entire home/apt,500,180,0,,,1,365,0,
47083508,MAIN LEVEL BUNGALOW   close to Greek Town and DVP,3903965,Vctoria,,Old East York,43.69326,-79.33662,Entire home/apt,155,1,25,2021-11-30,3.04,1,335,25,STR-2012-GXTBHH
47110882,"Luxury 2-storey Loft in the Village, Downtown TO",13508571,Tara Lynne,,Church-Yonge Corridor,43.66307,-79.38347,Entire home/apt,135,28,1,2021-11-10,1,1,255,1,
47113229,"2 BEDRMS+ Sofabed + Parking - Jays, MTCC, CN Tower",188620205,Juliet,,Waterfront Communities-The Island,43.6426,-79.38296,Entire home/apt,160,31,6,2021-11-16,0.53,2,128,6,
47113634,Updated Bachelor Close to Subway 2,30654608,David,,Dufferin Grove,43.65701,-79.43375,Entire home/apt,69,28,0,,,10,132,0,
47114049,2BR + 2BA Waterfront Condo + CN Tower + Parking,378673412,Athena,,Waterfront Communities-The Island,43.64293,-79.38825,Entire home/apt,500,30,0,,,2,75,0,
47114352,Gorgeous Townhouse Condo in King West,15172065,Nima,,Niagara,43.64208,-79.4043,Entire home/apt,130,3,0,,,1,158,0,STR-2012-FJMBHB
47114369,2BR + 2BA Waterfront Condo + CN Tower + Parking,378673412,Athena,,Waterfront Communities-The Island,43.64362,-79.38843,Entire home/apt,196,3,30,2021-10-03,6.98,2,133,30,STR-2101-HWKXVL
47115946,Studio near Davisville Sub. Station,380706371,Plinio,,Mount Pleasant West,43.69812,-79.39389,Entire home/apt,85,30,0,,,1,0,0,
47117234,Toronto世嘉宝豪华别墅，二楼套间,208018084,NaNa,,L'Amoreaux,43.79873,-79.29949,Private room,80,28,0,,,9,339,0,
47120646,Immaculate 3 bedroom in Trinity Bellwood Park,114344363,(Noon) Trang,,Trinity-Bellwoods,43.65149,-79.41472,Entire home/apt,380,6,4,2021-01-31,0.48,7,146,4,STR-2011-GXHDVH
47122053,Perfect Community&Warm&Quiet Private Cottage完美度假屋,130662121,Jian  谏,,Bendale,43.76482,-79.24914,Entire home/apt,127,28,0,,,3,90,0,
47135393,Breathtaking High Rise @ The CN Tower!!,380807998,Mj,,Waterfront Communities-The Island,43.64391,-79.38899,Entire home/apt,123,28,6,2021-05-13,0.65,1,69,6,
47141738,**Perfect for long stays** New 2-bed Furnished Apt,21458286,Rob,,Niagara,43.63759,-79.40047,Entire home/apt,129,28,0,,,1,233,0,
47144032,Women Only: Sunny Calm Home in Heart of Greenery,380865414,Shaina,,Agincourt North,43.81377,-79.28483,Private room,55,2,0,,,1,90,0,STR-2108-GVHPHH
47144673,Downtown Toronto LUXURY 2BR 2BTH Condo,138428562,Natalie,,Waterfront Communities-The Island,43.64347,-79.38048,Entire home/apt,170,30,0,,,1,0,0,
47151527,Clean Room in a Comfortable and Clean Apartment,380908458,Charles,,St.Andrew-Windfields,43.75296,-79.36256,Private room,75,2,7,2021-11-14,2.31,1,165,7,STR-2010-GYKRPH
47158377,Gorgeous new condo  (Just completed in 2020),183806386,Wura,,Wexford/Maryvale,43.74825,-79.28539,Entire home/apt,80,29,1,2021-01-31,0.10,1,123,1,
47160826,Queen bed in Designer District,49350001,Daniel,,Bay Street Corridor,43.66617,-79.38669,Private room,33,30,1,2021-02-28,0.11,8,359,1,
47160887,Cheap YONGE/BLOOR private living room space.,49350001,Daniel,,Bay Street Corridor,43.66678,-79.38623,Private room,29,28,1,2021-01-23,0.09,8,353,1,
47170939,Newly Renovated 3 BR Suite; Wifi; Sheppard Subway,43208025,Judy,,Willowdale East,43.75863,-79.40295,Private room,400,28,0,,,7,42,0,
47176859,Modern Yorkville Suite - 1 Br Condo with Parking,115103512,Xiaoyan,,Annex,43.67176,-79.38879,Entire home/apt,123,30,1,2021-07-01,0.19,1,134,1,
47178762,"Clean, Bright, Cozy & Comfortable!",6985503,Vanessa,,Yonge-Eglinton,43.71202,-79.40006,Entire home/apt,111,28,1,2021-08-08,0.25,1,55,1,
47179716,Inspiring 2-floor apartment in Parkdale,116253986,Mark,,South Parkdale,43.63898,-79.43198,Entire home/apt,150,4,0,,,1,166,0,STR-2012-HWVHHL
47188279,"Modern Condo Downtown, Free Wi-Fi",339842916,Olu,,Bay Street Corridor,43.65145,-79.38128,Entire home/apt,108,28,0,,,26,365,0,
47188354,"Contemporary Condo on Front,  Large Balcony, Wi-fi",339842916,Olu,,Waterfront Communities-The Island,43.64285,-79.39346,Entire home/apt,109,28,1,2021-09-12,0.35,26,361,1,
47193398,Private room/washroom/bathroom in a luxury condo,59984703,Sina,,Henry Farm,43.77259,-79.34647,Private room,71,1,62,2021-10-23,9.44,1,269,62,STR-2012-FYKVHD
47194391,Modern 1 BDRM Suite Downtown Toronto CN Tower,379395977,Chelsea,,Waterfront Communities-The Island,43.64853,-79.38871,Entire home/apt,50,30,0,,,3,116,0,
47196658,Lovely 2BR - Free Parking CN Tower & Lakeview,374002415,Blaire,,Waterfront Communities-The Island,43.64276,-79.38289,Entire home/apt,264,3,17,2021-10-03,9.81,1,143,17,STR-2012-FQXVHC
47203739,Cozy Lakeside Condo - Humber Bay,148569429,Linda,,Mimico (includes Humber Bay Shores),43.6205,-79.4822,Entire home/apt,175,7,14,2021-10-15,5.92,1,64,14,STR-2011-GZDRVH
47218251,Cozy 2-level apartment in the heart of North York,62404347,Michelle,,Newtonbrook West,43.78539,-79.43565,Entire home/apt,131,3,15,2021-07-18,3.95,1,255,15,STR-2012-GSJPHG
47220045,"2 BR + 2 Bath + Parking - Jays, MTCC, CN Tower!",179418323,Shane,,Waterfront Communities-The Island,43.64122,-79.38318,Entire home/apt,493,30,0,,,2,1,0,STR-2010-GQQKPG
47220681,Charming Room near to CN Tower and Harbourfront,245867607,Fran,,Waterfront Communities-The Island,43.639,-79.39907,Private room,140,1,4,2021-11-08,1.17,4,0,4,STR-2012-FJSXVB
47220704,"Isolation Oasis! New Bright 1 BDRM, Private Garden",342457783,Sophie,,Palmerston-Little Italy,43.65918,-79.41009,Entire home/apt,22,28,0,,,11,57,0,
47224910,"Entire Basement, Renovated GuestHome ~ TTC&Highway",376427698,Moon,,L'Amoreaux,43.79281,-79.31465,Private room,45,28,0,,,3,188,0,STR-2012-GJCPHF
47234291,1 Bedroom Suite in Toronto Entertainment District,785826,Sky View,,Waterfront Communities-The Island,43.64849,-79.38753,Entire home/apt,110,30,2,2021-04-11,0.21,123,355,2,
47235167,Sleek 2BR + Study in the Entertainment District,4525751,Kalani,,Waterfront Communities-The Island,43.64844,-79.38797,Entire home/apt,199,28,11,2021-12-03,1.19,18,72,11,STR-2104-HXHKVL
47235973,Great Character apartment in the heart of Toronto,149389356,Ricky,,Moss Park,43.65637,-79.37295,Entire home/apt,250,3,11,2021-09-29,1.00,1,16,11,STR-2012-GZCPHH
47239272,Fully Furnished Bedroom Available in Toronto!,186382140,Karan,,Waterfront Communities-The Island,43.64022,-79.39595,Private room,45,90,0,,,1,237,0,
47240878,Cosy bedroom in a shared basement unit.,360693301,Victor,,Woburn,43.76529,-79.21453,Private room,55,1,0,,,4,365,0,STR-2012-HCKVHJ
47254321,Comfy & Clean Room - Little Italy :),305136681,Linda,,Trinity-Bellwoods,43.65231,-79.42295,Private room,46,1,27,2021-10-31,2.49,3,25,27,STR-2012-HHGBHJ
47257126,Modern designed one bedroom unit,80369796,Jeff,,Humewood-Cedarvale,43.68402,-79.42222,Entire home/apt,80,28,3,2021-10-01,0.43,10,53,3,
47257507,"Lake View Pvt Master Bedroom -  Downtown, Toronto!",347820483,Shanto,,Waterfront Communities-The Island,43.63749,-79.38954,Private room,58,28,1,2021-01-22,0.09,4,0,1,STR-2010-HLBDPK
47258280,★Cozy 1BR+Den★Steps to CN Tower with FREE Parking★,276561726,Matt & Ana,,Waterfront Communities-The Island,43.64172,-79.38209,Entire home/apt,207,28,28,2021-11-03,9.66,6,92,28,STR-2012-HJXVHK
47269353,2 bedrooms separate entrance apartment,206748222,Ximing,,Milliken,43.82176,-79.27481,Entire home/apt,90,1,7,2021-11-06,2.63,1,333,7,STR-2012-GKCPHF
47269395,Spacious Sunny master bedroom,74538232,Cheyenne,,Roncesvalles,43.64644,-79.44699,Private room,80,30,0,,,2,90,0,
47271313,6TB Nice warm room near York University Subway,325656364,Runying,,York University Heights,43.76615,-79.50446,Private room,58,1,6,2021-09-26,0.69,7,365,6,STR-2010-JDJKPM
47273651,Studio Condo Downtown Toronto,65115010,Samuella,,Niagara,43.63589,-79.40744,Entire home/apt,65,28,0,,,1,0,0,
47276848,Nice bedroom upper unit Near Coxwell station,52477674,Peihong,,Danforth,43.68539,-79.31655,Private room,35,10,0,,,2,106,0,STR-2012-FYQKVD
47280545,Designer 1 Bedroom W/Parking Quiet Area CasaLeslie,337973465,Casa Suites,,South Riverdale,43.66442,-79.32562,Entire home/apt,84,28,3,2021-11-20,0.35,4,38,3,
47291124,Luxury downtown condo - business travel ready,17608271,Pedram,,Bay Street Corridor,43.65402,-79.38067,Entire home/apt,125,3,3,2021-05-14,0.36,1,0,3,STR-2101-GKQRVG
47293534,"Big 3 bdrm  Parkdale dwntwn Toronto. Yard, BBQ, TV",23947982,Jane,,South Parkdale,43.63709,-79.43982,Entire home/apt,150,28,5,2021-07-22,0.51,1,113,5,
47295007,迎春Welcome spring独立卫生间卧室长住优惠20%......,46420211,Nina,,Newtonbrook West,43.78481,-79.42977,Private room,98,3,9,2021-09-01,2.01,5,343,9,STR-2101-FHTDVB
47296993,Luxurious-Penthouse-CN Tower-Breathtaking Views,367719901,Ak,,Waterfront Communities-The Island,43.64277,-79.38257,Entire home/apt,165,1,37,2021-09-16,3.62,2,90,37,STR-2107-GRQVHG
47306539,One bedroom in cool space,346583406,Ishak Abubakar Yahya,,Regent Park,43.66238,-79.35751,Private room,40,28,0,,,4,0,0,
47306714,Small bedroom in cool apartment,346583406,Ishak Abubakar Yahya,,Regent Park,43.66441,-79.35658,Private room,30,28,0,,,4,0,0,
47307060,Separate lower level 1 bedroom apartment+Parking,62546462,Alex,,Oakwood Village,43.69347,-79.43662,Entire home/apt,73,28,6,2021-06-30,0.64,2,365,6,STR-1234-ABCDEF
47311181,!NEW entire 1 bedrm suite wifi+laundry+kitch+bath,364587857,Tina,,Clairlea-Birchmount,43.70693,-79.26509,Entire home/apt,45,90,0,,,3,248,0,
47314550,"Large renovated, furnished 1 BR basement apartment",20984148,Christina & Simon,,Casa Loma,43.67986,-79.40054,Entire home/apt,214,2,17,2021-10-25,1.91,1,346,17,STR-2012-FZPHHD
47318495,Private room downtown shared kitchen and bathroom,382083726,Manan,,Palmerston-Little Italy,43.6606,-79.42778,Private room,25,29,0,,,1,0,0,
47320705,Newly renovated in downtown for long term rental.,376537125,Alia,,Waterfront Communities-The Island,43.64176,-79.37733,Entire home/apt,70,365,0,,,1,24,0,
47323099,Rodgers place 3,266907253,William,,Wexford/Maryvale,43.76222,-79.30319,Private room,70,29,0,,,3,280,0,
47334403,Modern 2BR + 1.5 BA with Parking,382183825,Autumn,,Moss Park,43.65286,-79.36978,Entire home/apt,1999,30,0,,,1,180,0,
47335262,Superb 2 BR High Park close to subway,146226441,Inna,,High Park North,43.65805,-79.46986,Entire home/apt,53,28,1,2021-02-15,0.10,22,251,1,
47339528,Toronto Executive Prime Luxury One Bedroom Condo,149156838,David,,Yorkdale-Glen Park,43.714,-79.45304,Entire home/apt,103,28,2,2021-11-20,0.70,15,75,2,STR-2009-FSHDPC
47350469,Modern Yorkville 1 Bedroom Suite,335994135,Rad,,Rosedale-Moore Park,43.67142,-79.38718,Entire home/apt,105,30,1,2021-02-17,0.10,3,71,1,
47350946,Sleek Modern Yorkville Suite,335994135,Rad,,Annex,43.67132,-79.38742,Entire home/apt,180,30,0,,,3,35,0,
47354926,Large Basement Apartment.,358235975,Dan-Jacob,,Beechborough-Greenbrook,43.69558,-79.47049,Entire home/apt,115,3,5,2021-11-01,0.66,1,159,5,STR-2012-GQCPHG
47357752,1B/2BA Queen West Condo w/ CN Tower & City Views!,31105042,Khalid,,Waterfront Communities-The Island,43.64688,-79.39772,Entire home/apt,120,28,2,2021-06-06,0.21,1,13,2,
47359814,"Entire 1 Bedroom Basement Apartment, Toronto",382359280,Mira,,Englemount-Lawrence,43.71455,-79.4377,Entire home/apt,80,2,14,2021-10-16,1.29,1,141,14,STR-2101-HTZBHL
47368961,284/B2 Little Italy Bright Room,354779562,Kaiyan,,Trinity-Bellwoods,43.65438,-79.40791,Private room,55,28,3,2021-11-04,0.94,20,3,3,
47370561,Downtown Condo | Full Kitchen | Laundry | Balcony,37514178,TO Stays,,Waterfront Communities-The Island,43.64914,-79.38879,Entire home/apt,130,30,0,,,12,270,0,
47375437,Entire unit private bath kitchen separate entrance,375082039,Hai Nam,,University,43.66236,-79.40897,Private room,90,2,37,2021-11-04,3.45,4,0,37,STR-2011-HPDRVK
47376260,"Private Ensuite room, Comfy Guest House, Toronto",138145,Comfy Guest House,,Moss Park,43.66206,-79.36938,Private room,75,2,0,,,2,0,0,STR-2012-GCJPHF
47379494,Modern 1BR/ 1BA Downtown Condo Scotiabank Arena/CN,327764130,Jeremy And Lily,,Waterfront Communities-The Island,43.64287,-79.38068,Entire home/apt,99,28,4,2021-11-10,0.45,6,11,4,
47389938,"2 Bedrooms, 1 Bathroom YONGE & SHEPPARD - YS52",12742095,Emil & Sue,,Willowdale East,43.76298,-79.40929,Entire home/apt,129,30,0,,,23,321,0,
47391020,"Private Room, Shared Washroom, Downtown Toronto",138145,Comfy Guest House,,Moss Park,43.66271,-79.37052,Private room,65,2,0,,,2,0,0,STR-2012-GCJPHF
47396260,Lakeshore Residence / sunset view,237018114,Hải,,New Toronto,43.60025,-79.51365,Private room,69,1,36,2021-11-15,4.32,2,166,36,STR-2101-FGJPHB
47400215,Beautiful Live-Work Space with Private Back Yard,8218831,Alex,,Rockcliffe-Smythe,43.66658,-79.50081,Entire home/apt,80,28,2,2021-09-12,0.23,2,95,2,
47405639,Hotel Style Private Residence,377717227,Sam,,Annex,43.67759,-79.39735,Entire home/apt,149,28,1,2021-08-31,0.31,2,130,1,
47408396,Beautiful Basement Apartment in West End,8218831,Alex,,Rockcliffe-Smythe,43.66793,-79.50151,Entire home/apt,63,28,3,2021-03-01,0.41,2,64,3,
47408737,2 bedroom house with office and workout space,2463514,Penelope,,University,43.66539,-79.40739,Entire home/apt,200,4,7,2021-09-14,0.85,1,62,7,STR-2101-HFCPHJ
47411422,"Entire Lower Floor Townhouse, Corso Italia Toronto",382591848,Mehrshad,,Weston-Pellam Park,43.67804,-79.46036,Entire home/apt,95,2,0,,,2,151,0,STR-2103-HJQRVK
47412473,"2 BDRM + 2 BATH + Parking - MTCC, CN, Jays",120262823,Kris,,Waterfront Communities-The Island,43.64523,-79.39019,Entire home/apt,400,29,1,2021-05-31,0.16,4,132,1,
47424236,LalaLoves Greek Town Guest Suite 1BR Great Views!,6744529,Laura,,Playter Estates-Danforth,43.67842,-79.3621,Entire home/apt,86,28,1,2021-09-29,0.43,2,34,1,
47424888,1 bdr in gorgeous Annex house,3388423,Daniel,,Annex,43.66514,-79.41306,Private room,84,10,0,,,3,88,0,STR-2012-GGHHHF
47428336,"Downtown Toronto, beautiful Condo 3 bed, 9th Flr",353243871,Ed,,Church-Yonge Corridor,43.66156,-79.37817,Entire home/apt,2000,30,0,,,2,73,0,
47430510,Comfy Stay in High Park North W/ Parking,135029869,Paula,,High Park North,43.66144,-79.45471,Entire home/apt,110,28,3,2021-12-01,0.37,2,112,3,
47432840,Private & spacious LION KING bedroom - TV Netflix,291666918,Mike,,Dovercourt-Wallace Emerson-Junction,43.66327,-79.43996,Private room,73,1,19,2021-07-04,2.10,4,308,19,STR-2012-FLRVHB
47433085,"KING Bed, TV & Netflix in Downtown Toronto",291666918,Mike,,Dovercourt-Wallace Emerson-Junction,43.66316,-79.44054,Private room,70,1,27,2021-10-10,18.41,4,338,27,STR-2012-FLRVHB
47437741,Beautiful & Cozy Studio With Terrace In Yorkville,354808129,Erin,,Annex,43.66916,-79.39376,Entire home/apt,115,28,2,2021-08-01,0.64,7,131,2,
47442639,Sonder | The Beverley | Full Room,301014754,Sonder (Toronto),,Waterfront Communities-The Island,43.64845,-79.39156,Private room,126,2,5,2021-11-13,0.52,29,196,5,Approved by government
47442721,Sonder | The Beverley | Superior Full Room,301014754,Sonder (Toronto),,Waterfront Communities-The Island,43.64964,-79.39109,Private room,127,2,12,2021-11-15,1.29,29,198,12,Approved by government
47442807,Sonder | The Beverley | Stellar Full Room,301014754,Sonder (Toronto),,Waterfront Communities-The Island,43.6485,-79.39257,Private room,126,2,2,2021-06-08,0.32,29,230,2,Approved by government
47442852,Sonder | The Beverley | Queen Room,301014754,Sonder (Toronto),,Waterfront Communities-The Island,43.64844,-79.39088,Private room,157,2,6,2021-07-18,0.61,29,230,6,Approved by government
